case_id,order_true,damping_true,morphology_real,morphology_imag,frequency_1,frequency_2,frequency_3,frequency_ratio,gain_real,gain_imag,raw_order_abs_error,raw_damping_abs_error,raw_morphology_abs_error,gained_order_abs_error,gained_damping_abs_error,gained_morphology_abs_error,common_gain_order_difference,common_gain_damping_difference,positive_consistent,positive_order_spread,positive_damping_spread,geometric_cross_ratio_abs_error,tamper_consistency_outcome,tamper_detected,tampered_cross_ratio_deviation
440,0.38249999999999995,0.10000000000000001,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,2.120525977034049e-14,2.9837243786801082e-15,9.0299838022097188e-14,2.120525977034049e-14,3.4416913763379853e-15,1.8073121439532109e-14,0,4.5796699765787707e-16,true,0,2.1371793224034263e-15,7.6298746752083723e-16,INCONSISTENT,true,0.0083656512345362984
441,0.38249999999999995,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,2.120525977034049e-14,4.3021142204224816e-16,2.8151762162594778e-14,2.120525977034049e-14,5.5511151231257827e-16,2.1081451419833469e-14,0,1.2490009027033011e-16,true,2.8421709430404007e-14,1.6237011735142914e-15,4.4408920985006262e-16,INCONSISTENT,true,0.019680835165716566
442,0.38249999999999995,0.10000000000000001,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,2.120525977034049e-14,2.3592239273284576e-15,3.6621249626005489e-14,2.120525977034049e-14,2.7061686225238191e-15,9.0873500928927889e-14,0,3.4694469519536142e-16,true,2.8421709430404007e-14,4.2049697057677804e-15,6.0962864633833157e-16,INCONSISTENT,true,0.013712446496289471
443,0.38249999999999995,0.10000000000000001,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,2.120525977034049e-14,4.6629367034256575e-15,9.026188297228726e-14,2.120525977034049e-14,4.1078251911130792e-15,7.2195521519083706e-13,0,5.5511151231257827e-16,true,2.8421709430404007e-14,7.7576833845682813e-15,7.1807080390810755e-16,INCONSISTENT,true,0.0098985125437552803
444,0.38249999999999995,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,1.5099033134902129e-14,3.8125291443186827e-15,7.2164496600635175e-15,5.773159728050814e-15,4.3316708650580371e-16,0,9.3258734068513149e-15,true,0,1.4654943925052066e-14,1.457291439585572e-14,INCONSISTENT,true,0.063454638596099483
445,0.38249999999999995,1,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,6.6613381477509392e-15,6.1437077910720006e-15,7.2164496600635175e-15,1.9317880628477724e-14,7.7078587768885243e-15,0,1.2656542480726785e-14,true,0,1.1102230246251565e-15,2.7603668853596449e-15,INCONSISTENT,true,0.053341170745667466
446,0.38249999999999995,1,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,2.2870594307278225e-14,3.0867394805640034e-14,7.2164496600635175e-15,9.5479180117763462e-15,5.5211916766222624e-14,0,1.3322676295501878e-14,true,0,8.4376949871511897e-15,4.9357535777686903e-15,INCONSISTENT,true,0.044229203176767415
447,0.38249999999999995,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,0,4.5711671949977669e-15,7.2164496600635175e-15,3.6637359812630166e-15,4.9051256466313747e-14,0,3.6637359812630166e-15,true,0,1.6653345369377348e-15,3.6523710257892439e-15,INCONSISTENT,true,0.067998231482327628
448,0.38249999999999995,1,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,7.7715611723760958e-15,6.1296477956781255e-15,7.2164496600635175e-15,1.1324274851176597e-14,1.3401230067203149e-15,0,3.5527136788005009e-15,true,0,3.1086244689504383e-15,3.876163820476029e-15,INCONSISTENT,true,0.057160600960765411
449,0.38249999999999995,1,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,1.6875389974302379e-14,2.6801252918666088e-14,7.2164496600635175e-15,2.042810365310288e-14,2.1566921691352688e-14,0,3.5527136788005009e-15,true,0,2.6645352591003757e-15,3.0387840228022833e-15,INCONSISTENT,true,0.047396181940855688
450,0.38249999999999995,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,1.3322676295501878e-15,5.2630309548923407e-15,7.2164496600635175e-15,1.2212453270876722e-15,1.3322676295501878e-14,0,1.1102230246251565e-16,true,0,5.9952043329758453e-15,1.454947132125126e-15,INCONSISTENT,true,0.076612545559478454
451,0.38249999999999995,1,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,5.1070259132757201e-15,6.2174967506015312e-15,7.2164496600635175e-15,4.4408920985006262e-15,4.9650683064945459e-14,0,6.6613381477509392e-16,true,0,6.2172489379008766e-15,2.2976009811004439e-15,INCONSISTENT,true,0.064401956489888099
452,0.38249999999999995,1,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,1.6875389974302379e-14,2.6801252918666088e-14,7.2164496600635175e-15,1.5099033134902129e-14,5.0542590735292047e-15,0,1.7763568394002505e-15,true,0,1.9984014443252818e-15,2.902994987349504e-15,INCONSISTENT,true,0.053400538060063937
453,0.38249999999999995,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,3.3306690738754696e-15,3.1249376297809592e-15,7.2164496600635175e-15,1.5543122344752192e-15,2.9441850304792448e-15,0,1.7763568394002505e-15,true,0,7.7715611723760958e-15,1.4192134617449167e-15,INCONSISTENT,true,0.090650473223034309
454,0.38249999999999995,1,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,8.659739592076221e-15,6.1657372923478121e-15,7.2164496600635175e-15,8.4376949871511897e-15,1.6011864169946884e-14,0,2.2204460492503131e-16,true,0,9.7699626167013776e-15,1.6926713096659848e-15,INCONSISTENT,true,0.076202504298269622
455,0.38249999999999995,1,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,1.8207657603852567e-14,2.6911403062632485e-14,7.2164496600635175e-15,1.7985612998927536e-14,2.1628557899130955e-13,0,2.2204460492503131e-16,true,0,7.1054273576010019e-15,1.7460179979677212e-15,INCONSISTENT,true,0.063185265678860625
456,0.38249999999999995,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,2.2737367544323206e-13,1.8077553925779014e-14,7.2164496600635175e-15,6.7501559897209518e-14,9.1551335970444749e-16,0,2.9487523534044158e-13,true,0,2.6822988274943782e-13,3.7367696495345314e-14,INCONSISTENT,true,0.09445645458464684
457,0.38249999999999995,10,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,9.0594198809412774e-14,1.1277510831363054e-14,7.2164496600635175e-15,3.7125857943465235e-13,3.1072165459282198e-14,0,4.6185277824406512e-13,true,0,1.2789769243681803e-13,1.9906789845932096e-14,INCONSISTENT,true,0.092120408501272497
458,0.38249999999999995,10,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,4.0856207306205761e-14,1.0329251542640534e-14,7.2164496600635175e-15,1.2789769243681803e-13,7.3134630323976931e-14,0,8.7041485130612273e-14,true,0,4.6185277824406512e-13,5.3377637122197007e-14,INCONSISTENT,true,0.089287954771297834
459,0.38249999999999995,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,3.3750779948604759e-14,1.8149684782055937e-15,7.2164496600635175e-15,5.6843418860808015e-14,2.9581141950851178e-14,0,2.3092638912203256e-14,true,0,5.5067062021407764e-14,3.2180759560155946e-14,INCONSISTENT,true,0.10121989512421982
460,0.38249999999999995,10,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,1.9539925233402755e-14,1.6326319374041212e-15,7.2164496600635175e-15,2.1138646388862981e-13,4.6809101456132121e-15,0,1.9184653865522705e-13,true,0,2.4868995751603507e-14,4.1542967694292807e-15,INCONSISTENT,true,0.098716579277778813
461,0.38249999999999995,10,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,2.4868995751603507e-13,5.5245840045202452e-14,7.2164496600635175e-15,1.6875389974302379e-13,2.7985549261444482e-14,0,7.9936057773011271e-14,true,0,9.7699626167013776e-14,1.4242028723006136e-14,INCONSISTENT,true,0.095681311113656561
462,0.38249999999999995,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,4.7961634663806763e-14,2.9790409838967277e-15,7.2164496600635175e-15,4.9737991503207013e-14,7.9503132033168089e-15,0,1.7763568394002505e-15,true,0,2.1316282072803006e-14,1.2157895623887297e-14,INCONSISTENT,true,0.11404287519959348
463,0.38249999999999995,10,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,8.7041485130612273e-14,9.2650422954929008e-15,7.2164496600635175e-15,8.5265128291212022e-14,7.2483195492279027e-14,0,1.7763568394002505e-15,true,0,5.3290705182007514e-15,8.9599357679054143e-15,INCONSISTENT,true,0.11122242832683377
464,0.38249999999999995,10,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,1.5276668818842154e-13,3.4117643081845195e-14,7.2164496600635175e-15,1.0658141036401503e-13,4.7630541014042537e-15,0,4.6185277824406512e-14,true,0,5.3290705182007514e-14,1.7490539600329341e-15,INCONSISTENT,true,0.10780263908468835
465,0.38249999999999995,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,5.8619775700208265e-14,3.7489553694543088e-15,7.2164496600635175e-15,6.3948846218409017e-14,3.1796795178217619e-15,0,5.3290705182007514e-15,true,0,4.0856207306205761e-14,9.1504368333117385e-15,INCONSISTENT,true,0.13493926522167793
466,0.38249999999999995,10,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,9.4146912488213275e-14,9.9612746284168573e-15,7.2164496600635175e-15,7.815970093361102e-14,2.1228207463361171e-14,0,1.5987211554602254e-14,true,0,8.5265128291212022e-14,3.767182133201907e-15,INCONSISTENT,true,0.13160202010275962
467,0.38249999999999995,10,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,1.4566126083082054e-13,3.2394169524317967e-14,7.2164496600635175e-15,1.5631940186722204e-13,2.7938541273625701e-13,0,1.0658141036401503e-14,true,0,1.0480505352461478e-13,4.1059599135420606e-15,INCONSISTENT,true,0.12755561346193309
468,0.38249999999999995,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,1.9483081814541947e-11,1.5625667311365695e-13,4.9626969200744497e-14,5.9472426983120386e-11,9.5282798078389096e-14,5.6843418860808015e-14,3.9989345168578438e-11,true,0,4.8743231673142873e-12,5.8163176618713766e-14,INCONSISTENT,true,0.098960043723255758
469,0.38249999999999995,100,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.6331380692236053e-13,8.0518702816334553e-11,9.8582368969976753e-13,1.0647038806155251e-13,4.2362557906017173e-11,3.8879098863603772e-13,5.6843418860808015e-14,3.815614491031738e-11,true,1.7053025658242404e-13,7.9964479482441675e-11,9.0901013243990442e-13,INCONSISTENT,true,0.098704163758793581
470,0.38249999999999995,100,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,4.9626969200744497e-14,2.0293100533308461e-11,5.0124399477600171e-13,4.9626969200744497e-14,1.1496581464598421e-11,7.0921213659149233e-13,0,8.7965190687100403e-12,true,0,4.0358827391173691e-12,7.3465196328543624e-14,INCONSISTENT,true,0.098380868757252771
471,0.38249999999999995,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,4.9626969200744497e-14,2.1898927116126288e-11,1.7509421793196432e-13,7.2164496600635175e-15,6.9491079557337798e-12,4.4643778265310405e-13,5.6843418860808015e-14,1.4949819160392508e-11,true,0,1.3528733688872308e-11,2.3373515020677036e-13,INCONSISTENT,true,0.10604595833306957
472,0.38249999999999995,100,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,4.9626969200744497e-14,1.6285639503621496e-11,1.9897632034955728e-13,7.2164496600635175e-15,1.0842882147699129e-11,2.6598024888319703e-14,5.6843418860808015e-14,2.7128521651320625e-11,true,5.6843418860808015e-14,9.5923269327613525e-12,7.3970509069815013e-14,INCONSISTENT,true,0.10577175639125701
473,0.38249999999999995,100,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,4.9626969200744497e-14,1.7507773009128869e-11,4.3249849059278717e-13,2.120525977034049e-14,8.7680973592796363e-12,1.6282638524858425e-13,2.8421709430404007e-14,8.7396756498492323e-12,true,5.6843418860808015e-14,1.5418777365994174e-11,9.457782231978283e-14,INCONSISTENT,true,0.10542531224165627
474,0.38249999999999995,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,1.0260237104375847e-11,8.2321745873568995e-14,7.2164496600635175e-15,5.4143356464919634e-12,1.0870597246145691e-13,0,4.8459014578838833e-12,true,0,6.9064753915881738e-12,1.8828807939077927e-13,INCONSISTENT,true,0.11948032525371211
475,0.38249999999999995,100,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,4.3769432522822171e-12,5.3653099931434862e-14,7.2164496600635175e-15,2.4584778657299466e-12,2.3960742676339312e-13,0,1.9184653865522705e-12,true,0,3.5385028240852989e-12,4.2813742295902317e-14,INCONSISTENT,true,0.11917138620778878
476,0.38249999999999995,100,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,7.2164496600635175e-15,2.5153212845907547e-12,6.2172489379008766e-14,7.2164496600635175e-15,3.4532376957940869e-12,1.7059927918720959e-14,0,9.3791641120333225e-13,true,0,2.7284841053187847e-12,4.7709103918028141e-14,INCONSISTENT,true,0.11878105299449522
477,0.38249999999999995,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,7.2164496600635175e-15,0,1.1102230246251565e-16,7.2164496600635175e-15,3.723243935382925e-12,2.2349771181472631e-14,0,3.723243935382925e-12,true,0,1.7053025658242404e-13,3.5226803530563579e-14,INCONSISTENT,true,0.14137303422011827
478,0.38249999999999995,100,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,7.2164496600635175e-15,9.9475983006414026e-13,1.2172014572856101e-14,7.2164496600635175e-15,2.5153212845907547e-12,7.7078587768885237e-14,0,1.5205614545266144e-12,true,0,2.3305801732931286e-12,2.4770111063255033e-14,INCONSISTENT,true,0.14100748742240288
479,0.38249999999999995,100,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,7.2164496600635175e-15,2.1316282072803006e-13,5.4207996383820243e-15,7.2164496600635175e-15,3.680611371237319e-12,7.2855971586017013e-13,0,3.4674485505092889e-12,true,0,9.6633812063373625e-13,1.1371604634766376e-14,INCONSISTENT,true,0.14054563237978837
480,0.42999999999999999,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.0935696792557792e-14,6.7307270867900115e-16,1.7399359135617823e-14,1.0935696792557792e-14,3.1398494915180208e-16,3.3653635433950058e-15,0,3.5908775952719907e-16,true,0,2.931682674400804e-16,2.724404561529891e-15,INCONSISTENT,true,0.0016285828318367886
481,0.42999999999999999,0.01,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.0935696792557792e-14,9.9920072216264089e-16,2.1893150461263909e-14,1.0935696792557792e-14,5.2041704279304213e-17,1.5841602680077366e-14,0,1.0512424264419451e-15,true,0,5.4123372450476381e-16,9.2721500884204332e-16,INCONSISTENT,true,0.0010417936977996293
482,0.42999999999999999,0.01,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.0935696792557792e-14,2.8570895649338013e-15,4.9013045932937961e-14,1.0935696792557792e-14,3.2421981766006525e-15,1.2222138649390043e-13,0,3.8510861166685117e-16,true,0,2.1441182163073336e-15,2.1086237489181653e-15,INCONSISTENT,true,0.00070440682709772145
483,0.42999999999999999,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.0935696792557792e-14,4.163336342344337e-17,1.6595884715402486e-14,1.0935696792557792e-14,1.8388068845354155e-16,1.336324867938719e-13,0,1.4224732503009818e-16,true,0,1.0234868508263162e-16,5.7195479418262629e-16,INCONSISTENT,true,0.0017614231318248471
484,0.42999999999999999,0.01,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.0935696792557792e-14,4.4755865680201623e-16,2.1440890233510725e-14,1.0935696792557792e-14,1.5612511283791264e-17,4.2122915360460471e-15,0,4.3194614551822497e-16,true,0,9.1766871879173095e-16,1.7964977060486126e-15,INCONSISTENT,true,0.0011267707616832167
485,0.42999999999999999,0.01,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.0935696792557792e-14,7.2858385991025898e-16,4.9397813666951848e-14,1.0935696792557792e-14,9.7317987002298878e-16,3.7193631241359005e-14,0,2.445960101127298e-16,true,0,7.4593109467002705e-17,8.3284732816040684e-17,INCONSISTENT,true,0.00076186390720328536
486,0.42999999999999999,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.0935696792557792e-14,1.3877787807814457e-17,1.6595884715402486e-14,1.0935696792557792e-14,1.6306400674181987e-16,4.1728437987248631e-14,0,1.4918621893400541e-16,true,0,7.8062556418956319e-17,1.0826197690614853e-16,INCONSISTENT,true,0.0020186431963542927
487,0.42999999999999999,0.01,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.0935696792557792e-14,2.0469737016526324e-16,2.0895285129053704e-14,1.0935696792557792e-14,1.1796119636642288e-16,1.6773643923015835e-13,0,8.6736173798840355e-17,true,0,1.8735013540549517e-16,9.5911277512635186e-16,INCONSISTENT,true,0.0012913127407181923
488,0.42999999999999999,0.01,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.0935696792557792e-14,5.4817261840867104e-16,4.9567199732391998e-14,1.0935696792557792e-14,5.8980598183211441e-17,9.9171335848660716e-15,0,4.891920202254596e-16,true,0,6.7654215563095477e-17,8.8817841970012523e-16,INCONSISTENT,true,0.00087311865334238766
489,0.42999999999999999,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.0935696792557792e-14,3.1225022567582528e-17,1.6595884715402486e-14,1.0935696792557792e-14,3.1225022567582528e-17,1.2295062116593288e-14,0,6.2450045135165055e-17,true,0,1.3530843112619095e-16,4.4408920985006262e-16,INCONSISTENT,true,0.0024503893177336492
