order,damping,harmonic,triple,nu1,nu2,nu3,common_factor_abs,common_factor_phase,order_error,damping_error,morphology_error,invariant_imag_abs,pass
0.9,0.2,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.1601830607332886e-13,7.902012377769552e-14,1.1361907874562564e-12,9.510810602096997e-17,1
0.9,0.2,2,0-2-4,1.4,2.8,5.2,1.0,0.0,2.3314683517128287e-15,1.27675647831893e-15,7.916910010233677e-15,5.190892513518721e-16,1
0.9,0.2,2,0-2-4,1.4,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.4710455076283324e-15,2.383336223795763e-14,1.9021621204193993e-16,1
0.9,0.2,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.1601830607332886e-13,8.81239525796218e-14,3.7595136900069284e-13,3.0869363016522714e-16,1
0.9,0.2,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.1601830607332886e-13,8.79296635503124e-14,1.2028328406933068e-12,2.8279593951610173e-17,1
0.9,0.2,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.1601830607332886e-13,8.987255384340642e-14,3.7381827490081464e-13,1.0757727212894661e-15,1
0.9,0.2,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.1601830607332886e-13,8.97615315409439e-14,1.1936147302217718e-12,2.1118314246209567e-16,1
0.9,0.2,2,1-2-4,2.0,2.8,5.2,1.0,0.0,2.3314683517128287e-15,2.1371793224034263e-15,1.0060850605250586e-14,1.2294545386165327e-15,1
0.9,0.2,2,1-2-4,2.0,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.9984014443252818e-15,2.8062959616609425e-14,4.2236628492419133e-16,1
0.9,0.2,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.1601830607332886e-13,9.997558336749535e-14,3.919700524952223e-13,2.780675906376854e-16,1
0.9,0.2,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.1601830607332886e-13,9.917067167464211e-14,1.2532613730336691e-12,3.821088833349421e-17,1
0.9,0.2,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.1601830607332886e-13,1.1196599203344704e-13,4.071513588645218e-13,1.0154808639444618e-15,1
0.9,0.2,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.1601830607332886e-13,1.1043943537458745e-13,1.3042942430639528e-12,0.0,1
0.9,0.8,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.1601830607332886e-13,1.0502709812953981e-13,2.1728307139607943e-13,6.767311961433923e-16,1
0.9,0.8,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.1601830607332886e-13,1.0402789740737717e-13,6.939778828456931e-13,5.495536587990573e-16,1
0.9,0.8,1,0-1-3,0.7,1.0,1.9,1.0,0.0,2.3314683517128287e-15,2.55351295663786e-15,4.766530223123246e-15,1.5468141626134682e-15,1
0.9,0.8,1,0-1-3,0.7,1.0,1.9,3.2,0.63,2.3314683517128287e-15,1.4432899320127035e-15,1.393761091115239e-14,1.3738841469976435e-15,1
0.9,0.8,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-15,2.55351295663786e-15,4.766530223123246e-15,1.1601106219601011e-15,1
0.9,0.8,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-15,1.4432899320127035e-15,1.393761091115239e-14,1.0991073175981147e-15,1
0.9,0.8,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.1601830607332886e-13,1.255662240851052e-13,2.29511088047958e-13,1.6900954698063517e-16,1
0.9,0.8,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.1601830607332886e-13,1.2523315717771766e-13,7.349810587718407e-13,2.4018351308149693e-16,1
0.9,0.8,1,0-2-4,0.7,1.4,2.6,1.0,0.0,2.3314683517128287e-15,2.9976021664879227e-15,4.60315991989724e-15,1.6900954698063517e-16,1
0.9,0.8,1,0-2-4,0.7,1.4,2.6,3.2,0.63,2.3314683517128287e-15,2.6645352591003757e-15,1.570092458683775e-14,0.0,1
0.9,0.8,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.1601830607332886e-13,1.4588330543574557e-13,2.4333119387460783e-13,3.0152138839800643e-16,1
0.9,0.8,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.1601830607332886e-13,1.4566126083082054e-13,7.79637532711647e-13,2.856661753864967e-16,1
0.9,0.8,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.1601830607332886e-13,1.4344081478157023e-13,2.40249088060146e-13,1.5011114711755984e-16,1
0.9,0.8,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.1601830607332886e-13,1.438849039914203e-13,7.707324005645402e-13,4.2665308926625264e-16,1
0.9,0.8,1,1-2-4,1.0,1.4,2.6,1.0,0.0,2.3314683517128287e-15,3.552713678800501e-15,4.730188550355382e-15,7.505557355877992e-16,1
0.9,0.8,1,1-2-4,1.0,1.4,2.6,3.2,0.63,2.3314683517128287e-15,3.9968028886505635e-15,1.7769118642034836e-14,4.2665308926625264e-16,1
0.9,0.8,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.1601830607332886e-13,1.6275869541004795e-13,2.537171538645658e-13,4.753121093467382e-16,1
0.9,0.8,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.1601830607332886e-13,1.6275869541004795e-13,8.128440081273381e-13,4.824838692445358e-16,1
0.9,0.8,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.1601830607332886e-13,1.8063328610651297e-13,2.654846923573419e-13,9.918870040313245e-16,1
0.9,0.8,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.1601830607332886e-13,1.8052226380405045e-13,8.499466069803779e-13,1.2333950701672105e-15,1
0.9,0.8,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.1601830607332886e-13,1.8318679906315083e-13,2.707014252608265e-13,1.957247033555937e-16,1
0.9,0.8,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.1601830607332886e-13,1.8340884366807586e-13,8.675682521895129e-13,4.857617911229712e-16,1
0.9,0.8,2,0-1-3,1.4,2.0,3.8,1.0,0.0,2.3314683517128287e-15,2.6645352591003757e-15,4.477173088141931e-15,1.957247033555937e-16,1
0.9,0.8,2,0-1-3,1.4,2.0,3.8,3.2,0.63,2.3314683517128287e-15,2.886579864025407e-15,1.5619066391420388e-14,3.238411940819808e-16,1
0.9,0.8,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-15,2.6645352591003757e-15,4.477173088141931e-15,3.914494067111874e-16,1
0.9,0.8,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-15,2.886579864025407e-15,1.5619066391420388e-14,9.715235822459424e-16,1
0.9,0.8,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.1601830607332886e-13,2.0661250488274163e-13,2.8859414151807304e-13,8.55418685620458e-17,1
0.9,0.8,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.1601830607332886e-13,2.0616841567289157e-13,9.240992814935452e-13,4.246063023859743e-16,1
0.9,0.8,2,0-2-4,1.4,2.8,5.2,1.0,0.0,2.3314683517128287e-15,4.218847493575595e-15,5.674097786814442e-15,0.0,1
0.9,0.8,2,0-2-4,1.4,2.8,5.2,3.2,0.63,2.3314683517128287e-15,3.885780586188048e-15,1.9224498279436163e-14,0.0,1
0.9,0.8,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.1601830607332886e-13,2.2859492077031973e-13,3.0595581224882557e-13,1.0174061539037638e-16,1
0.9,0.8,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.1601830607332886e-13,2.290390099801698e-13,9.80031539254599e-13,3.366749501701408e-16,1
0.9,0.8,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.1601830607332886e-13,2.282618538629322e-13,3.031425544735789e-13,4.558602130765842e-16,1
0.9,0.8,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.1601830607332886e-13,2.274846977456946e-13,9.704239659289368e-13,8.799640451132808e-16,1
0.9,0.8,2,1-2-4,2.0,2.8,5.2,1.0,0.0,2.3314683517128287e-15,5.218048215738236e-15,6.685349703749831e-15,6.078136174354456e-16,1
0.9,0.8,2,1-2-4,2.0,2.8,5.2,3.2,0.63,2.3314683517128287e-15,4.6629367034256575e-15,2.1778489829741028e-14,7.542548958113836e-16,1
0.9,0.8,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.1601830607332886e-13,2.495781359357352e-13,3.1895068977976875e-13,0.0,1
0.9,0.8,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.1601830607332886e-13,2.5002222514558525e-13,1.0220151646080619e-12,3.4118193884737936e-16,1
0.9,0.8,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.1601830607332886e-13,2.708944180085382e-13,3.321784692230537e-13,3.7652252155156653e-16,1
0.9,0.8,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.1601830607332886e-13,2.7278179715040096e-13,1.0653775115331414e-12,1.24596947536549e-15,1
0.9,0.8,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.1601830607332886e-13,1.0524914273446484e-13,2.6659266066591834e-13,6.020075256088901e-16,1
0.9,0.8,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.1601830607332886e-13,1.0524914273446484e-13,8.519555194870746e-13,9.725589981604885e-16,1
0.9,0.8,1,0-1-3,0.7,1.0,1.9,1.0,0.0,2.3314683517128287e-15,2.886579864025407e-15,5.552225235150304e-15,8.026767008118535e-16,1
0.9,0.8,1,0-1-3,0.7,1.0,1.9,3.2,0.63,2.3314683517128287e-15,2.7755575615628914e-15,1.6503158107694245e-14,1.945117996320977e-15,1
0.9,0.8,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-15,2.886579864025407e-15,5.552225235150304e-15,1.605353401623707e-15,1
0.9,0.8,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-15,2.7755575615628914e-15,1.6503158107694245e-14,2.917676994481466e-15,1
0.9,0.8,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.1601830607332886e-13,1.2534417948018017e-13,2.8229939305057413e-13,1.7540571951696332e-16,1
0.9,0.8,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.1601830607332886e-13,1.254552017826427e-13,9.028221411829955e-13,1.7002353318340465e-16,1
0.9,0.8,1,0-2-4,0.7,1.4,2.6,1.0,0.0,2.3314683517128287e-15,2.7755575615628914e-15,5.878942796965759e-15,0.0,1
0.9,0.8,1,0-2-4,0.7,1.4,2.6,3.2,0.63,2.3314683517128287e-15,2.6645352591003757e-15,1.827253069869615e-14,2.5503529977510695e-16,1
0.9,0.8,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.1601830607332886e-13,1.4566126083082054e-13,2.9910333454946656e-13,2.086216509720442e-16,1
0.9,0.8,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.1601830607332886e-13,1.4566126083082054e-13,9.58300063747077e-13,0.0,1
0.9,0.8,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.1601830607332886e-13,1.4277468096679513e-13,2.9593591894972364e-13,6.231684360573835e-16,1
0.9,0.8,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.1601830607332886e-13,1.4210854715202004e-13,9.458234104075924e-13,7.550587543455665e-17,1
0.9,0.8,1,1-2-4,1.0,1.4,2.6,1.0,0.0,2.3314683517128287e-15,2.55351295663786e-15,6.3155981126285585e-15,9.347526540860752e-16,1
0.9,0.8,1,1-2-4,1.0,1.4,2.6,3.2,0.63,2.3314683517128287e-15,2.4424906541753444e-15,1.9464081014329728e-14,4.530352526073399e-16,1
0.9,0.8,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.1601830607332886e-13,1.6209256159527285e-13,3.1192314055875214e-13,1.4094294675663306e-16,1
0.9,0.8,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.1601830607332886e-13,1.6187051699034782e-13,9.993145258776537e-13,1.3661822345836179e-16,1
0.9,0.8,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.1601830607332886e-13,1.800781745942004e-13,3.261914601011467e-13,3.860343765999818e-16,1
0.9,0.8,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.1601830607332886e-13,1.800781745942004e-13,1.046506305192143e-12,1.247297386131023e-16,1
0.9,0.8,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.1601830607332886e-13,1.822986206434507e-13,3.326803439524615e-13,5.938529952863393e-16,1
0.9,0.8,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.1601830607332886e-13,1.8285373215576328e-13,1.0659652682888123e-12,5.440320088450237e-17,1
0.9,0.8,2,0-1-3,1.4,2.0,3.8,1.0,0.0,2.3314683517128287e-15,1.9984014443252818e-15,5.679525988368478e-15,3.959019968575595e-16,1
0.9,0.8,2,0-1-3,1.4,2.0,3.8,3.2,0.63,2.3314683517128287e-15,2.4424906541753444e-15,1.9100999153570946e-14,5.440320088450236e-16,1
0.9,0.8,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-15,1.9984014443252818e-15,5.679525988368478e-15,7.91803993715119e-16,1
0.9,0.8,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-15,2.4424906541753444e-15,1.9100999153570946e-14,7.616448123830331e-16,1
0.9,0.8,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.1601830607332886e-13,2.0650148258027912e-13,3.544268722354729e-13,3.4605950090124843e-16,1
0.9,0.8,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.1601830607332886e-13,2.0605739337042905e-13,1.1350163524200359e-12,2.8532431806291007e-16,1
0.9,0.8,2,0-2-4,1.4,2.8,5.2,1.0,0.0,2.3314683517128287e-15,3.9968028886505635e-15,6.732200546275783e-15,3.4605950090124843e-16,1
0.9,0.8,2,0-2-4,1.4,2.8,5.2,3.2,0.63,2.3314683517128287e-15,3.6637359812630166e-15,2.2644195468014704e-14,4.2798647709436513e-16,1
0.9,0.8,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.1601830607332886e-13,2.284838984678572e-13,3.7610851237090944e-13,2.0579575344348475e-16,1
0.9,0.8,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.1601830607332886e-13,2.2859492077031973e-13,1.2032470117099192e-12,0.0,1
0.9,0.8,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.1601830607332886e-13,2.289279876777073e-13,3.7225367432877257e-13,9.220909039624012e-16,1
0.9,0.8,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.1601830607332886e-13,2.274846977456946e-13,1.1908021751877524e-12,4.646029134166109e-16,1
0.9,0.8,2,1-2-4,2.0,2.8,5.2,1.0,0.0,2.3314683517128287e-15,5.88418203051333e-15,8.082545620880531e-15,1.229454538616535e-15,1
0.9,0.8,2,1-2-4,2.0,2.8,5.2,3.2,0.63,2.3314683517128287e-15,4.6629367034256575e-15,2.5156781614776497e-14,6.757860558787067e-16,1
0.9,0.8,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.1601830607332886e-13,2.495781359357352e-13,3.9228892832453735e-13,1.3903379531884268e-16,1
0.9,0.8,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.1601830607332886e-13,2.4935609133081016e-13,1.2535329497462136e-12,7.64217766669884e-17,1
0.9,0.8,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.1601830607332886e-13,2.69562150378988e-13,4.090122497687059e-13,7.616106479583448e-16,1
0.9,0.8,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.1601830607332886e-13,2.7133850721838826e-13,1.3071386256909903e-12,3.488578604935347e-16,1
0.9,2.0,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.1601830607332886e-13,2.3092638912203256e-13,2.188925482431198e-13,6.4772843059439165e-15,1
0.9,2.0,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.1601830607332886e-13,2.3514523661560816e-13,6.953814536185854e-13,1.7860493910969356e-15,1
0.9,2.0,1,0-1-3,0.7,1.0,1.9,1.0,0.0,2.3314683517128287e-15,0.0,6.803740278061314e-15,1.0634347367967624e-14,1
0.9,2.0,1,0-1-3,0.7,1.0,1.9,3.2,0.63,2.3314683517128287e-15,3.774758283725532e-15,1.533876673602434e-14,1.9234378057967e-15,1
0.9,2.0,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-15,0.0,6.803740278061314e-15,1.624154870744146e-14,1
0.9,2.0,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-15,3.774758283725532e-15,1.533876673602434e-14,5.495536587990572e-15,1
0.9,2.0,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.1601830607332886e-13,2.8332891588433995e-13,2.2972130155959406e-13,8.45047734903176e-17,1
0.9,2.0,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.1601830607332886e-13,2.8332891588433995e-13,7.337639933535477e-13,3.602752696222457e-16,1
0.9,2.0,1,0-2-4,0.7,1.4,2.6,1.0,0.0,2.3314683517128287e-15,5.551115123125783e-15,4.816372181855902e-15,1.690095469806352e-16,1
0.9,2.0,1,0-2-4,0.7,1.4,2.6,3.2,0.63,2.3314683517128287e-15,5.773159728050814e-15,1.3944684045792483e-14,4.803670261629943e-16,1
0.9,2.0,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.1601830607332886e-13,3.2951419370874646e-13,2.435295462396985e-13,0.0,1
0.9,2.0,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.1601830607332886e-13,3.306244167333716e-13,7.797483202617033e-13,7.141654384662417e-16,1
0.9,2.0,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.1601830607332886e-13,3.2795988147427124e-13,2.3991696077991817e-13,2.852111795233632e-15,1
0.9,2.0,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.1601830607332886e-13,3.228528555609955e-13,7.667738742164945e-13,1.4932858124318866e-15,1
0.9,2.0,1,1-2-4,1.0,1.4,2.6,1.0,0.0,2.3314683517128287e-15,1.2434497875801753e-14,4.902926390826577e-15,6.454779326055062e-15,1
0.9,2.0,1,1-2-4,1.0,1.4,2.6,3.2,0.63,2.3314683517128287e-15,7.105427357601002e-15,1.3330075727505561e-14,8.533061785325066e-16,1
0.9,2.0,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.1601830607332886e-13,3.6770586575585185e-13,2.535979312226704e-13,6.790172990667688e-16,1
0.9,2.0,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.1601830607332886e-13,3.668176873361517e-13,8.133208664594486e-13,7.719741907912573e-16,1
0.9,2.0,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.1601830607332886e-13,4.0101255649460654e-13,2.654501519516273e-13,1.239858755039157e-16,1
0.9,2.0,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.1601830607332886e-13,4.04121180963557e-13,8.530675149520015e-13,2.114391548858073e-15,1
0.9,2.0,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.1601830607332886e-13,4.1167069753100805e-13,2.711945409211305e-13,5.871741100667806e-16,1
0.9,2.0,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.1601830607332886e-13,4.147793219999585e-13,8.695603815072022e-13,1.6192059704099026e-16,1
0.9,2.0,2,0-1-3,1.4,2.0,3.8,1.0,0.0,2.3314683517128287e-15,7.771561172376096e-15,4.9164205652118054e-15,3.914494067111871e-16,1
0.9,2.0,2,0-1-3,1.4,2.0,3.8,3.2,0.63,2.3314683517128287e-15,1.0436096431476471e-14,1.7319479184152442e-14,9.715235822459414e-16,1
0.9,2.0,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-15,7.771561172376096e-15,4.9164205652118054e-15,1.1743482201335612e-15,1
0.9,2.0,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-15,1.0436096431476471e-14,1.7319479184152442e-14,3.886094328983766e-15,1
0.9,2.0,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.1601830607332886e-13,4.636291350834654e-13,2.888941324584338e-13,2.5662560568613716e-16,1
0.9,2.0,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.1601830607332886e-13,4.645173135031655e-13,9.245295295795453e-13,2.8307086825731606e-16,1
0.9,2.0,2,0-2-4,1.4,2.8,5.2,1.0,0.0,2.3314683517128287e-15,1.199040866595169e-14,6.155483356642005e-15,1.1975861598686402e-15,1
0.9,2.0,2,0-2-4,1.4,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.199040866595169e-14,1.9116480176633818e-14,1.4153543412865803e-15,1
0.9,2.0,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.1601830607332886e-13,5.10480546722647e-13,3.059804465773905e-13,4.0696246156150545e-16,1
0.9,2.0,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.1601830607332886e-13,5.115907697472721e-13,9.79501145324042e-13,5.891811627977464e-16,1
0.9,2.0,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.1601830607332886e-13,5.080380560684716e-13,3.033995982423589e-13,6.078136174354448e-16,1
0.9,2.0,2,1-2-3,2.0,2.8,3.8,3.2,0.63,1.1601830607332886e-13,5.060396546241464e-13,9.693735327163933e-13,3.7712744790569183e-16,1
0.9,2.0,2,1-2-4,2.0,2.8,5.2,1.0,0.0,2.3314683517128287e-15,1.554312234475219e-14,7.185853667098646e-15,2.4312544697417792e-15,1
0.9,2.0,2,1-2-4,2.0,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.3322676295501878e-14,2.1431618279190542e-14,2.5141829860379453e-15,1
0.9,2.0,2,1-3-4,2.0,3.8,5.2,1.0,0.0,1.1601830607332886e-13,5.491163079796024e-13,3.185504015601031e-13,6.873506211430776e-16,1
0.9,2.0,2,1-3-4,2.0,3.8,5.2,3.2,0.63,1.1601830607332886e-13,5.500044863993026e-13,1.0206913977383987e-12,7.960911906438857e-16,1
0.9,2.0,2,2-3-4,2.8,3.8,5.2,1.0,0.0,1.1601830607332886e-13,5.868638908168577e-13,3.314801345986723e-13,7.530450431031339e-16,1
0.9,2.0,2,2-3-4,2.8,3.8,5.2,3.2,0.63,1.1601830607332886e-13,5.893063814710331e-13,1.0636131500545296e-12,1.2459694753654912e-15,1
0.9,2.0,1,0-1-2,0.7,1.0,1.4,1.0,0.0,1.1601830607332886e-13,2.3070434451710753e-13,2.684534195854636e-13,7.0234211321037475e-15,1
0.9,2.0,1,0-1-2,0.7,1.0,1.4,3.2,0.63,1.1601830607332886e-13,2.3359092438113294e-13,8.536943701753511e-13,1.4588384972407343e-15,1
0.9,2.0,1,0-1-3,0.7,1.0,1.9,1.0,0.0,2.3314683517128287e-15,8.881784197001252e-16,8.061931717598763e-15,1.2441488862583782e-14,1
0.9,2.0,1,0-1-3,0.7,1.0,1.9,3.2,0.63,2.3314683517128287e-15,2.220446049250313e-15,1.855102611454866e-14,2.5286533952172728e-15,1
0.9,2.0,1,0-1-4,0.7,1.0,2.6,1.0,0.0,2.3314683517128287e-15,8.881784197001252e-16,8.061931717598763e-15,1.806022576826678e-14,1
0.9,2.0,1,0-1-4,0.7,1.0,2.6,3.2,0.63,2.3314683517128287e-15,2.220446049250313e-15,1.855102611454866e-14,4.66828319117035e-15,1
0.9,2.0,1,0-2-3,0.7,1.4,1.9,1.0,0.0,1.1601830607332886e-13,2.8421709430404007e-13,2.819974568806365e-13,1.7540571951696324e-16,1
0.9,2.0,1,0-2-3,0.7,1.4,1.9,3.2,0.63,1.1601830607332886e-13,2.8377300509419e-13,9.031429497268563e-13,0.0,1
0.9,2.0,1,0-2-4,0.7,1.4,2.6,1.0,0.0,2.3314683517128287e-15,5.995204332975845e-15,5.552225235150304e-15,1.7540571951696324e-16,1
0.9,2.0,1,0-2-4,0.7,1.4,2.6,3.2,0.63,2.3314683517128287e-15,6.217248937900877e-15,1.9169279339955965e-14,2.5503529977510695e-16,1
0.9,2.0,1,0-3-4,0.7,1.9,2.6,1.0,0.0,1.1601830607332886e-13,3.319566843629218e-13,2.9939197208826737e-13,3.1293247645806604e-16,1
0.9,2.0,1,0-3-4,0.7,1.9,2.6,3.2,0.63,1.1601830607332886e-13,3.310685059432217e-13,9.586123354585498e-13,1.5166519495986994e-16,1
0.9,2.0,1,1-2-3,1.0,1.4,1.9,1.0,0.0,1.1601830607332886e-13,3.2884805989397137e-13,2.9402663320458455e-13,2.6484658532438704e-15,1
0.9,2.0,1,1-2-3,1.0,1.4,1.9,3.2,0.63,1.1601830607332886e-13,3.2462921240039577e-13,9.463343345321448e-13,6.040470034764527e-16,1
0.9,2.0,1,1-2-4,1.0,1.4,2.6,1.0,0.0,2.3314683517128287e-15,1.354472090042691e-14,6.069783312783914e-15,7.166437014659884e-15,1
0.9,2.0,1,1-2-4,1.0,1.4,2.6,3.2,0.63,2.3314683517128287e-15,9.325873406851315e-15,2.0471501066083614e-14,9.060705052146789e-16,1
0.9,2.0,1,1-3-4,1.0,1.9,2.6,1.0,0.0,1.1601830607332886e-13,3.708144902248023e-13,3.1200255758830603e-13,1.268486520809694e-15,1
0.9,2.0,1,1-3-4,1.0,1.9,2.6,3.2,0.63,1.1601830607332886e-13,3.679279103607769e-13,1.0007218035178915e-12,0.0,1
0.9,2.0,1,2-3-4,1.4,1.9,2.6,1.0,0.0,1.1601830607332886e-13,4.0745185003743245e-13,3.2748267207242875e-13,9.007468787332892e-16,1
0.9,2.0,1,2-3-4,1.4,1.9,2.6,3.2,0.63,1.1601830607332886e-13,4.056754931980322e-13,1.0480988006103392e-12,2.4945947722620444e-16,1
0.9,2.0,2,0-1-2,1.4,2.0,2.8,1.0,0.0,1.1601830607332886e-13,4.0900616227190767e-13,3.337774508618801e-13,1.9795099842877948e-15,1
0.9,2.0,2,0-1-2,1.4,2.0,2.8,3.2,0.63,1.1601830607332886e-13,4.1366909897533333e-13,1.0695989108124966e-12,4.3522560707601835e-16,1
0.9,2.0,2,0-1-3,1.4,2.0,3.8,1.0,0.0,2.3314683517128287e-15,5.329070518200751e-15,6.88696318607943e-15,3.1672159748604716e-15,1
0.9,2.0,2,0-1-3,1.4,2.0,3.8,3.2,0.63,2.3314683517128287e-15,9.103828801926284e-15,2.2275401441590598e-14,6.528384106140275e-16,1
0.9,2.0,2,0-1-4,1.4,2.0,5.2,1.0,0.0,2.3314683517128287e-15,5.329070518200751e-15,6.88696318607943e-15,5.5426279560058255e-15,1
0.9,2.0,2,0-1-4,1.4,2.0,5.2,3.2,0.63,2.3314683517128287e-15,9.103828801926284e-15,2.2275401441590598e-14,2.1761280353800918e-16,1
0.9,2.0,2,0-2-3,1.4,2.8,3.8,1.0,0.0,1.1601830607332886e-13,4.631850458736153e-13,3.5548363462118114e-13,0.0,1
0.9,2.0,2,0-2-3,1.4,2.8,3.8,3.2,0.63,1.1601830607332886e-13,4.622968674539152e-13,1.1353360173506725e-12,0.0,1
0.9,2.0,2,0-2-4,1.4,2.8,5.2,1.0,0.0,2.3314683517128287e-15,1.0880185641326534e-14,7.61858952116235e-15,1.7302975045062407e-16,1
0.9,2.0,2,0-2-4,1.4,2.8,5.2,3.2,0.63,2.3314683517128287e-15,1.0436096431476471e-14,2.345278802542142e-14,3.8043242408387986e-16,1
0.9,2.0,2,0-3-4,1.4,3.8,5.2,1.0,0.0,1.1601830607332886e-13,5.098144129078719e-13,3.761658595734238e-13,1.0289787672174238e-16,1
0.9,2.0,2,0-3-4,1.4,3.8,5.2,3.2,0.63,1.1601830607332886e-13,5.10702591327572e-13,1.2032612506577368e-12,2.262367516128813e-16,1
0.9,2.0,2,1-2-3,2.0,2.8,3.8,1.0,0.0,1.1601830607332886e-13,5.080380560684716e-13,3.726930059973294e-13,9.220909039624008e-16,1
